"epoch","value","metric","data"
99,NA,"loss","training"
100,NA,"loss","training"
1,0.0115856193006039,"mean_squared_error","training"
2,0.000723799632396549,"mean_squared_error","training"
3,0.000574435631278902,"mean_squared_error","training"
4,0.000480783259263262,"mean_squared_error","training"
5,0.000450902647571638,"mean_squared_error","training"
6,0.000431843742262572,"mean_squared_error","training"
7,0.000424176891101524,"mean_squared_error","training"
8,0.000413149944506586,"mean_squared_error","training"
9,0.000408697844250128,"mean_squared_error","training"
10,0.000399589858716354,"mean_squared_error","training"
11,0.000399617303628474,"mean_squared_error","training"
12,0.000398695468902588,"mean_squared_error","training"
13,0.000391437235521153,"mean_squared_error","training"
14,0.00039113822276704,"mean_squared_error","training"
15,0.000370211637346074,"mean_squared_error","training"
16,0.00036902041756548,"mean_squared_error","training"
17,0.000369178946129978,"mean_squared_error","training"
18,0.00036823280970566,"mean_squared_error","training"
19,0.000367910135537386,"mean_squared_error","training"
20,0.000367976143024862,"mean_squared_error","training"
21,0.00036782948882319,"mean_squared_error","training"
22,0.000367630826076493,"mean_squared_error","training"
23,0.000366792344721034,"mean_squared_error","training"
24,0.000366336316801608,"mean_squared_error","training"
25,0.000363955914508551,"mean_squared_error","training"
26,0.000363950181053951,"mean_squared_error","training"
27,0.000363815255695954,"mean_squared_error","training"
28,0.00036375381750986,"mean_squared_error","training"
29,0.000363738916348666,"mean_squared_error","training"
30,0.000363727333024144,"mean_squared_error","training"
31,0.000363744591595605,"mean_squared_error","training"
32,0.000363605649909005,"mean_squared_error","training"
33,0.000363701139576733,"mean_squared_error","training"
34,0.00036369840381667,"mean_squared_error","training"
35,0.000363319501047954,"mean_squared_error","training"
36,0.000363307830411941,"mean_squared_error","training"
37,0.000363311817636713,"mean_squared_error","training"
38,0.000363306084182113,"mean_squared_error","training"
39,0.000363309285603464,"mean_squared_error","training"
40,0.000363281898899004,"mean_squared_error","training"
41,0.000363300467142835,"mean_squared_error","training"
42,0.000363293540431187,"mean_squared_error","training"
43,0.000363293715054169,"mean_squared_error","training"
44,0.000363289640517905,"mean_squared_error","training"
45,0.000363246421329677,"mean_squared_error","training"
46,0.00036324598477222,"mean_squared_error","training"
47,0.000363244500476867,"mean_squared_error","training"
48,0.000363245286280289,"mean_squared_error","training"
49,0.000363244442269206,"mean_squared_error","training"
50,0.000363245548214763,"mean_squared_error","training"
51,0.000363243714673445,"mean_squared_error","training"
52,0.000363243074389175,"mean_squared_error","training"
53,0.000363243045285344,"mean_squared_error","training"
54,0.000363243132596835,"mean_squared_error","training"
55,0.00036323769018054,"mean_squared_error","training"
56,0.000363237573765218,"mean_squared_error","training"
57,0.000363237282726914,"mean_squared_error","training"
58,0.000363237777492031,"mean_squared_error","training"
59,0.000363237835699692,"mean_squared_error","training"
60,0.000363237777492031,"mean_squared_error","training"
61,0.000363237893907353,"mean_squared_error","training"
62,0.000363237573765218,"mean_squared_error","training"
63,0.000363237748388201,"mean_squared_error","training"
64,0.000363237399142236,"mean_squared_error","training"
65,0.000363237340934575,"mean_squared_error","training"
66,0.000363236758857965,"mean_squared_error","training"
67,0.000363237253623083,"mean_squared_error","training"
68,0.000363237399142236,"mean_squared_error","training"
69,0.000363237370038405,"mean_squared_error","training"
70,0.0003632370790001,"mean_squared_error","training"
71,0.000363237137207761,"mean_squared_error","training"
72,0.000363237457349896,"mean_squared_error","training"
73,0.000363237399142236,"mean_squared_error","training"
74,0.000363237631972879,"mean_squared_error","training"
75,0.000363237282726914,"mean_squared_error","training"
76,0.000363237282726914,"mean_squared_error","training"
77,0.000363237108103931,"mean_squared_error","training"
78,0.00036323769018054,"mean_squared_error","training"
79,0.000363237340934575,"mean_squared_error","training"
80,0.000363236962584779,"mean_squared_error","training"
81,0.000363236933480948,"mean_squared_error","training"
82,0.000363237311830744,"mean_squared_error","training"
83,0.000363237311830744,"mean_squared_error","training"
84,NA,"mean_squared_error","training"
85,NA,"mean_squared_error","training"
86,NA,"mean_squared_error","training"
87,NA,"mean_squared_error","training"
88,NA,"mean_squared_error","training"
89,NA,"mean_squared_error","training"
90,NA,"mean_squared_error","training"
91,NA,"mean_squared_error","training"
92,NA,"mean_squared_error","training"
93,NA,"mean_squared_error","training"
94,NA,"mean_squared_error","training"
95,NA,"mean_squared_error","training"
96,NA,"mean_squared_error","training"
97,NA,"mean_squared_error","training"
98,NA,"mean_squared_error","training"
99,NA,"mean_squared_error","training"
100,NA,"mean_squared_error","training"
1,0.000880731327924877,"loss","validation"
2,0.000620217761024833,"loss","validation"
3,0.000584187102504075,"loss","validation"
4,0.000465938588604331,"loss","validation"
5,0.000475555658340454,"loss","validation"
6,0.000433350214734674,"loss","validation"
7,0.000425406062277034,"loss","validation"
8,0.000424979632953182,"loss","validation"
9,0.000446083431597799,"loss","validation"
10,0.000415828224504367,"loss","validation"
11,0.000462140480522066,"loss","validation"
12,0.000439915107563138,"loss","validation"
13,0.000500641472171992,"loss","validation"
14,0.000412281864555553,"loss","validation"
15,0.00039444156573154,"loss","validation"
16,0.000390702567528933,"loss","validation"
17,0.000392420828575268,"loss","validation"
18,0.000390106171835214,"loss","validation"
19,0.000390058557968587,"loss","validation"
20,0.000389825261663646,"loss","validation"
21,0.000388681306503713,"loss","validation"
22,0.000389781373087317,"loss","validation"
23,0.000396518764318898,"loss","validation"
24,0.000387776992283762,"loss","validation"
25,0.000388187734642997,"loss","validation"
26,0.000387475593015552,"loss","validation"
27,0.000387813459383324,"loss","validation"
28,0.000387409352697432,"loss","validation"
29,0.000387539708754048,"loss","validation"
30,0.000387734966352582,"loss","validation"
31,0.000387833802960813,"loss","validation"
32,0.000388337939511985,"loss","validation"
33,0.000387560809031129,"loss","validation"
34,0.000387514708563685,"loss","validation"
35,0.000387481821235269,"loss","validation"
36,0.000387425941880792,"loss","validation"
37,0.000387445266824216,"loss","validation"
38,0.000387395732104778,"loss","validation"
39,0.000387391191907227,"loss","validation"
40,0.000387419888284057,"loss","validation"
41,0.000387384265195578,"loss","validation"
42,0.000387371459510177,"loss","validation"
43,0.000387371110264212,"loss","validation"
44,0.000387353356927633,"loss","validation"
45,0.000387353735277429,"loss","validation"
46,0.00038735376438126,"loss","validation"
47,0.000387354142731056,"loss","validation"
48,0.000387353269616142,"loss","validation"
49,0.000387354230042547,"loss","validation"
50,0.00038735376438126,"loss","validation"
51,0.000387352250982076,"loss","validation"
52,0.000387353269616142,"loss","validation"
53,0.000387351989047602,"loss","validation"
54,0.000387352367397398,"loss","validation"
55,0.000387352250982076,"loss","validation"
56,0.000387352454708889,"loss","validation"
57,0.00038735251291655,"loss","validation"
58,0.000387352454708889,"loss","validation"
59,0.000387352338293567,"loss","validation"
60,0.000387352396501228,"loss","validation"
61,0.000387352425605059,"loss","validation"
62,0.000387352367397398,"loss","validation"
63,0.000387352134566754,"loss","validation"
64,0.000387352192774415,"loss","validation"
65,0.000387352221878245,"loss","validation"
66,0.000387352221878245,"loss","validation"
67,0.000387352192774415,"loss","validation"
68,0.000387352250982076,"loss","validation"
69,0.000387352309189737,"loss","validation"
70,0.000387352076359093,"loss","validation"
71,0.000387352221878245,"loss","validation"
72,0.000387352192774415,"loss","validation"
73,0.000387352338293567,"loss","validation"
74,0.000387352280085906,"loss","validation"
75,0.000387352280085906,"loss","validation"
76,0.000387352250982076,"loss","validation"
77,0.000387352280085906,"loss","validation"
78,0.000387352280085906,"loss","validation"
79,0.000387352280085906,"loss","validation"
80,0.000387352280085906,"loss","validation"
81,0.000387352250982076,"loss","validation"
82,0.000387352280085906,"loss","validation"
83,0.000387352280085906,"loss","validation"
84,NA,"loss","validation"
85,NA,"loss","validation"
86,NA,"loss","validation"
87,NA,"loss","validation"
88,NA,"loss","validation"
89,NA,"loss","validation"
90,NA,"loss","validation"
91,NA,"loss","validation"
92,NA,"loss","validation"
93,NA,"loss","validation"
94,NA,"loss","validation"
95,NA,"loss","validation"
96,NA,"loss","validation"
97,NA,"loss","validation"
98,NA,"loss","validation"
99,NA,"loss","validation"
100,NA,"loss","validation"
1,0.000880731327924877,"mean_squared_error","validation"
2,0.000620217761024833,"mean_squared_error","validation"
3,0.000584187102504075,"mean_squared_error","validation"
4,0.000465938588604331,"mean_squared_error","validation"
5,0.000475555658340454,"mean_squared_error","validation"
6,0.000433350214734674,"mean_squared_error","validation"
7,0.000425406062277034,"mean_squared_error","validation"
8,0.000424979632953182,"mean_squared_error","validation"
9,0.000446083431597799,"mean_squared_error","validation"
10,0.000415828224504367,"mean_squared_error","validation"
11,0.000462140480522066,"mean_squared_error","validation"
12,0.000439915107563138,"mean_squared_error","validation"
13,0.000500641472171992,"mean_squared_error","validation"
14,0.000412281864555553,"mean_squared_error","validation"
15,0.00039444156573154,"mean_squared_error","validation"
16,0.000390702567528933,"mean_squared_error","validation"
17,0.000392420828575268,"mean_squared_error","validation"
18,0.000390106171835214,"mean_squared_error","validation"
19,0.000390058557968587,"mean_squared_error","validation"
20,0.000389825261663646,"mean_squared_error","validation"
21,0.000388681306503713,"mean_squared_error","validation"
22,0.000389781373087317,"mean_squared_error","validation"
23,0.000396518764318898,"mean_squared_error","validation"
24,0.000387776992283762,"mean_squared_error","validation"
25,0.000388187734642997,"mean_squared_error","validation"
26,0.000387475593015552,"mean_squared_error","validation"
27,0.000387813459383324,"mean_squared_error","validation"
28,0.000387409352697432,"mean_squared_error","validation"
29,0.000387539708754048,"mean_squared_error","validation"
30,0.000387734966352582,"mean_squared_error","validation"
31,0.000387833802960813,"mean_squared_error","validation"
32,0.000388337939511985,"mean_squared_error","validation"
33,0.000387560809031129,"mean_squared_error","validation"
34,0.000387514708563685,"mean_squared_error","validation"
35,0.000387481821235269,"mean_squared_error","validation"
36,0.000387425941880792,"mean_squared_error","validation"
37,0.000387445266824216,"mean_squared_error","validation"
38,0.000387395732104778,"mean_squared_error","validation"
39,0.000387391191907227,"mean_squared_error","validation"
40,0.000387419888284057,"mean_squared_error","validation"
41,0.000387384206987917,"mean_squared_error","validation"
42,0.000387371459510177,"mean_squared_error","validation"
43,0.000387371110264212,"mean_squared_error","validation"
44,0.000387353356927633,"mean_squared_error","validation"
45,0.000387353706173599,"mean_squared_error","validation"
46,0.00038735376438126,"mean_squared_error","validation"
47,0.000387354142731056,"mean_squared_error","validation"
48,0.000387353269616142,"mean_squared_error","validation"
49,0.000387354230042547,"mean_squared_error","validation"
50,0.00038735376438126,"mean_squared_error","validation"
51,0.000387352250982076,"mean_squared_error","validation"
52,0.000387353269616142,"mean_squared_error","validation"
53,0.000387351989047602,"mean_squared_error","validation"
54,0.000387352367397398,"mean_squared_error","validation"
55,0.000387352250982076,"mean_squared_error","validation"
56,0.000387352454708889,"mean_squared_error","validation"
57,0.00038735251291655,"mean_squared_error","validation"
58,0.000387352454708889,"mean_squared_error","validation"
59,0.000387352338293567,"mean_squared_error","validation"
60,0.000387352396501228,"mean_squared_error","validation"
61,0.000387352454708889,"mean_squared_error","validation"
62,0.000387352367397398,"mean_squared_error","validation"
63,0.000387352134566754,"mean_squared_error","validation"
64,0.000387352192774415,"mean_squared_error","validation"
65,0.000387352221878245,"mean_squared_error","validation"
66,0.000387352221878245,"mean_squared_error","validation"
67,0.000387352192774415,"mean_squared_error","validation"
68,0.000387352250982076,"mean_squared_error","validation"
69,0.000387352309189737,"mean_squared_error","validation"
70,0.000387352076359093,"mean_squared_error","validation"
71,0.000387352221878245,"mean_squared_error","validation"
72,0.000387352192774415,"mean_squared_error","validation"
73,0.000387352338293567,"mean_squared_error","validation"
74,0.000387352280085906,"mean_squared_error","validation"
75,0.000387352280085906,"mean_squared_error","validation"
76,0.000387352250982076,"mean_squared_error","validation"
77,0.000387352280085906,"mean_squared_error","validation"
78,0.000387352280085906,"mean_squared_error","validation"
79,0.000387352280085906,"mean_squared_error","validation"
80,0.000387352280085906,"mean_squared_error","validation"
81,0.000387352250982076,"mean_squared_error","validation"
82,0.000387352280085906,"mean_squared_error","validation"
83,0.000387352280085906,"mean_squared_error","validation"
84,NA,"mean_squared_error","validation"
85,NA,"mean_squared_error","validation"
86,NA,"mean_squared_error","validation"
87,NA,"mean_squared_error","validation"
88,NA,"mean_squared_error","validation"
89,NA,"mean_squared_error","validation"
90,NA,"mean_squared_error","validation"
91,NA,"mean_squared_error","validation"
92,NA,"mean_squared_error","validation"
93,NA,"mean_squared_error","validation"
94,NA,"mean_squared_error","validation"
95,NA,"mean_squared_error","validation"
96,NA,"mean_squared_error","validation"
97,NA,"mean_squared_error","validation"
98,NA,"mean_squared_error","validation"
99,NA,"mean_squared_error","validation"
100,NA,"mean_squared_error","validation"
1,0.00100000004749745,"lr","training"
2,0.00100000004749745,"lr","training"
3,0.00100000004749745,"lr","training"
4,0.00100000004749745,"lr","training"
5,0.00100000004749745,"lr","training"
6,0.00100000004749745,"lr","training"
7,0.00100000004749745,"lr","training"
8,0.00100000004749745,"lr","training"
9,0.00100000004749745,"lr","training"
10,0.00100000004749745,"lr","training"
11,0.00100000004749745,"lr","training"
12,0.00100000004749745,"lr","training"
13,0.00100000004749745,"lr","training"
14,0.00100000004749745,"lr","training"
15,0.000100000004749745,"lr","training"
16,0.000100000004749745,"lr","training"
17,0.000100000004749745,"lr","training"
18,0.000100000004749745,"lr","training"
19,0.000100000004749745,"lr","training"
20,0.000100000004749745,"lr","training"
21,0.000100000004749745,"lr","training"
22,0.000100000004749745,"lr","training"
23,0.000100000004749745,"lr","training"
24,0.000100000004749745,"lr","training"
25,1.00000006568735e-05,"lr","training"
26,1.00000006568735e-05,"lr","training"
27,1.00000006568735e-05,"lr","training"
28,1.00000006568735e-05,"lr","training"
29,1.00000006568735e-05,"lr","training"
30,1.00000006568735e-05,"lr","training"
31,1.00000006568735e-05,"lr","training"
32,1.00000006568735e-05,"lr","training"
33,1.00000006568735e-05,"lr","training"
34,1.00000006568735e-05,"lr","training"
35,1.00000011116208e-06,"lr","training"
36,1.00000011116208e-06,"lr","training"
37,1.00000011116208e-06,"lr","training"
38,1.00000011116208e-06,"lr","training"
39,1.00000011116208e-06,"lr","training"
40,1.00000011116208e-06,"lr","training"
41,1.00000011116208e-06,"lr","training"
42,1.00000011116208e-06,"lr","training"
43,1.00000011116208e-06,"lr","training"
44,1.00000011116208e-06,"lr","training"
45,1.00000008274037e-07,"lr","training"
46,1.00000008274037e-07,"lr","training"
47,1.00000008274037e-07,"lr","training"
48,1.00000008274037e-07,"lr","training"
49,1.00000008274037e-07,"lr","training"
50,1.00000008274037e-07,"lr","training"
51,1.00000008274037e-07,"lr","training"
52,1.00000008274037e-07,"lr","training"
53,1.00000008274037e-07,"lr","training"
54,1.00000008274037e-07,"lr","training"
55,1.00000008274037e-08,"lr","training"
56,1.00000008274037e-08,"lr","training"
57,1.00000008274037e-08,"lr","training"
58,1.00000008274037e-08,"lr","training"
59,1.00000008274037e-08,"lr","training"
60,1.00000008274037e-08,"lr","training"
61,1.00000008274037e-08,"lr","training"
62,1.00000008274037e-08,"lr","training"
63,1.00000008274037e-08,"lr","training"
64,1.00000008274037e-08,"lr","training"
65,1.00000008274037e-09,"lr","training"
66,1.00000008274037e-09,"lr","training"
67,1.00000008274037e-09,"lr","training"
68,1.00000008274037e-09,"lr","training"
69,1.00000008274037e-09,"lr","training"
70,1.00000008274037e-09,"lr","training"
71,1.00000008274037e-09,"lr","training"
72,1.00000008274037e-09,"lr","training"
73,1.00000008274037e-09,"lr","training"
74,1.00000008274037e-09,"lr","training"
75,1.00000008274037e-10,"lr","training"
76,1.00000008274037e-10,"lr","training"
77,1.00000008274037e-10,"lr","training"
78,1.00000008274037e-10,"lr","training"
79,1.00000008274037e-10,"lr","training"
80,1.00000008274037e-10,"lr","training"
81,1.00000008274037e-10,"lr","training"
82,1.00000008274037e-10,"lr","training"
83,1.00000008274037e-10,"lr","training"
84,NA,"lr","training"
85,NA,"lr","training"
86,NA,"lr","training"
87,NA,"lr","training"
88,NA,"lr","training"
89,NA,"lr","training"
90,NA,"lr","training"
91,NA,"lr","training"
92,NA,"lr","training"
93,NA,"lr","training"
94,NA,"lr","training"
95,NA,"lr","training"
96,NA,"lr","training"
97,NA,"lr","training"
98,NA,"lr","training"
99,NA,"lr","training"
100,NA,"lr","training"
